osm_id,highway,lanes,maxspeed,name,oneway,WKT
3411,residential,nan,nan,Calle 12,nan,"LINESTRING (-77.0735648 -11.9472591, -77.0739598 -11.9473169)"
3412,residential,nan,nan,Calle 8,nan,"LINESTRING (-77.0735648 -11.9472591, -77.0733404 -11.9483438)"
3413,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0739598 -11.9473169, -77.0740664 -11.9467719)"
3414,residential,nan,nan,Calle 12,nan,"LINESTRING (-77.0739598 -11.9473169, -77.074062 -11.9473227)"
3415,primary,2,60,Avenida 2 de Octubre,yes,"LINESTRING (-77.0769633 -11.9475146, -77.0771059 -11.947563)"
3416,secondary,3,nan,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0769633 -11.9475146, -77.0769781 -11.947421)"
3417,residential,nan,nan,Calle 4,nan,"LINESTRING (-77.0754515 -11.9476796, -77.0755324 -11.9472551)"
3418,primary,2,60,Avenida 2 de Octubre,yes,"LINESTRING (-77.0770856 -11.9476864, -77.0769442 -11.9476383)"
3419,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0770856 -11.9476864, -77.0770756 -11.9477627)"
342,residential,nan,40,Los Hornos,nan,"LINESTRING (-77.0631125 -11.9742011, -77.0660305 -11.9746474)"
3420,residential,nan,nan,nan,nan,"LINESTRING (-77.0758257 -11.9478122, -77.0754515 -11.9476796)"
3421,residential,nan,nan,Cisneros,nan,"LINESTRING (-77.0716093 -11.9480871, -77.0711102 -11.9480167)"
3422,tertiary,2,40,Avenida Rómulo Betancourt,yes,"LINESTRING (-77.0806768 -11.9480923, -77.0809198 -11.9468501)"
3423,residential,nan,nan,Calle 6,nan,"LINESTRING (-77.0720884 -11.9481547, -77.0722426 -11.9471136)"
3424,residential,nan,nan,Cisneros,nan,"LINESTRING (-77.0720884 -11.9481547, -77.0716093 -11.9480871)"
3425,residential,nan,nan,nan,nan,"LINESTRING (-77.0757436 -11.9482333, -77.0758257 -11.9478122)"
3426,residential,nan,nan,Calle 7,nan,"LINESTRING (-77.0728657 -11.9482721, -77.0727553 -11.9487381)"
3427,residential,nan,nan,Cisneros,nan,"LINESTRING (-77.0728657 -11.9482721, -77.0720884 -11.9481547)"
3428,residential,nan,nan,Calle 3,nan,"LINESTRING (-77.078774 -11.948318, -77.0786947 -11.948848)"
3429,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.078774 -11.948318, -77.0770756 -11.9477627)"
343,secondary,nan,30,Avenida Alfredo Mendiola,yes,"LINESTRING (-77.0660305 -11.9746474, -77.0666909 -11.9702422)"
3430,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0738867 -11.9483601, -77.0737848 -11.9488226)"
3431,residential,nan,nan,Calle Francia,nan,"LINESTRING (-77.0738867 -11.9483601, -77.0752602 -11.9486379)"
3432,residential,nan,nan,Calle 8,nan,"LINESTRING (-77.0733404 -11.9483438, -77.0731174 -11.9492871)"
3433,residential,nan,nan,Cisneros,nan,"LINESTRING (-77.0733404 -11.9483438, -77.0728657 -11.9482721)"
3434,residential,nan,nan,Calle 21,nan,"LINESTRING (-77.0763647 -11.9483449, -77.0763098 -11.948665)"
3435,residential,nan,nan,nan,nan,"LINESTRING (-77.0763647 -11.9483449, -77.0757436 -11.9482333)"
3436,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0737398 -11.9484049, -77.0739598 -11.9473169)"
3437,residential,nan,nan,Cisneros,nan,"LINESTRING (-77.0737398 -11.9484049, -77.0733404 -11.9483438)"
3438,residential,nan,nan,Calle Francia,nan,"LINESTRING (-77.0737398 -11.9484049, -77.0738867 -11.9483601)"
3439,residential,nan,nan,Calle 10,nan,"LINESTRING (-77.0710395 -11.9484939, -77.0715205 -11.9485624)"
344,residential,nan,30,Rosa de America,nan,"LINESTRING (-77.0638637 -11.9595007, -77.0635082 -11.9611167)"
3440,secondary,2,40,Avenida Alfredo Mendiola,yes,"LINESTRING (-77.0710395 -11.9484939, -77.0708509 -11.9497654)"
3441,residential,nan,nan,Calle 10,nan,"LINESTRING (-77.0715205 -11.9485624, -77.0720026 -11.948631)"
3442,residential,nan,nan,nan,nan,"LINESTRING (-77.075678 -11.9485701, -77.0757436 -11.9482333)"
3443,residential,nan,nan,Calle 2,nan,"LINESTRING (-77.0796126 -11.9485879, -77.0795272 -11.949114)"
3444,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.0796126 -11.9485879, -77.078774 -11.948318)"
3445,tertiary,2,40,Avenida Rómulo Betancourt,yes,"LINESTRING (-77.0805916 -11.9486094, -77.0806768 -11.9480923)"
3446,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.0805916 -11.9486094, -77.0806826 -11.9486393)"
3447,residential,nan,nan,Calle 10,nan,"LINESTRING (-77.0720026 -11.948631, -77.0727553 -11.9487381)"
3448,tertiary,2,nan,Avenida Rómulo Betancourt,yes,"LINESTRING (-77.0806826 -11.9486393, -77.0806671 -11.9487172)"
3449,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.0806826 -11.9486393, -77.0817305 -11.9489713)"
345,primary,3,60,Avenida Universitaria,yes,"LINESTRING (-77.0635647 -11.9616657, -77.0639666 -11.9617144)"
3450,residential,nan,nan,Calle 21,nan,"LINESTRING (-77.0763098 -11.948665, -77.0762553 -11.948982)"
3451,residential,nan,nan,nan,nan,"LINESTRING (-77.0763098 -11.948665, -77.075678 -11.9485701)"
3452,primary,2,55,Avenida 2 de Octubre,yes,"LINESTRING (-77.080579 -11.9486876, -77.0806671 -11.9487172)"
3453,tertiary,2,40,Avenida Rómulo Betancourt,yes,"LINESTRING (-77.080579 -11.9486876, -77.0805916 -11.9486094)"
3454,tertiary,2,nan,Avenida Rómulo Betancourt,yes,"LINESTRING (-77.0806671 -11.9487172, -77.0806428 -11.9488431)"
3455,primary,2,55,Avenida 2 de Octubre,yes,"LINESTRING (-77.0806671 -11.9487172, -77.082123 -11.9491799)"
3456,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.08008 -11.9487531, -77.0796126 -11.9485879)"
3457,residential,nan,50,Calle 1,nan,"LINESTRING (-77.08008 -11.9487531, -77.0798516 -11.9501782)"
3458,residential,nan,nan,Calle 7,nan,"LINESTRING (-77.0727553 -11.9487381, -77.0726377 -11.9492345)"
3459,tertiary,2,40,Avenida Rómulo Betancourt,yes,"LINESTRING (-77.0805592 -11.9488157, -77.080579 -11.9486876)"
346,secondary,nan,nan,Alfredo Mendiola,yes,"LINESTRING (-77.0635082 -11.9611167, -77.0653353 -11.9616732)"
3460,primary,2,60,Avenida 2 de Octubre,yes,"LINESTRING (-77.0805592 -11.9488157, -77.0770856 -11.9476864)"
3461,tertiary,2,40,Avenida Rómulo Betancourt,yes,"LINESTRING (-77.0806428 -11.9488431, -77.0806291 -11.94893)"
3462,primary,2,60,Avenida 2 de Octubre,yes,"LINESTRING (-77.0806428 -11.9488431, -77.0805592 -11.9488157)"
3463,residential,nan,nan,Calle 3,nan,"LINESTRING (-77.0786947 -11.948848, -77.0786203 -11.9493468)"
3464,residential,nan,nan,Calle 11,nan,"LINESTRING (-77.0786947 -11.948848, -77.0795272 -11.949114)"
3465,residential,nan,nan,nan,nan,"LINESTRING (-77.0756259 -11.9488914, -77.075678 -11.9485701)"
3466,residential,nan,nan,Calle 21,nan,"LINESTRING (-77.0762553 -11.948982, -77.0761949 -11.9493335)"
3467,residential,nan,nan,nan,nan,"LINESTRING (-77.0762553 -11.948982, -77.0756259 -11.9488914)"
3468,residential,nan,nan,nan,nan,"LINESTRING (-77.0714755 -11.949016, -77.0715205 -11.9485624)"
3469,residential,nan,nan,Calle 6,nan,"LINESTRING (-77.0719553 -11.9490524, -77.0720026 -11.948631)"
347,residential,nan,30,Rosa de America,nan,"LINESTRING (-77.0635082 -11.9611167, -77.0635086 -11.9615814)"
3470,residential,nan,nan,Calle 2,nan,"LINESTRING (-77.0795272 -11.949114, -77.0794671 -11.9494841)"
3471,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0768787 -11.9491215, -77.076784 -11.9496968)"
3472,residential,nan,nan,Calle 12,nan,"LINESTRING (-77.0768787 -11.9491215, -77.0786203 -11.9493468)"
3473,residential,nan,nan,Calle 4,nan,"LINESTRING (-77.0751669 -11.9491754, -77.0751815 -11.9490915)"
3474,residential,nan,nan,Calle 13,nan,"LINESTRING (-77.0751669 -11.9491754, -77.0755551 -11.9492341)"
3475,residential,nan,nan,Naranjos,nan,"LINESTRING (-77.082123 -11.9491799, -77.0821093 -11.9493072)"
3476,primary,2,55,Avenida 2 de Octubre,yes,"LINESTRING (-77.082123 -11.9491799, -77.0839938 -11.9498065)"
3477,residential,nan,nan,Calle 13,nan,"LINESTRING (-77.0755551 -11.9492341, -77.0761949 -11.9493335)"
3478,residential,nan,nan,nan,nan,"LINESTRING (-77.0755551 -11.9492341, -77.0756259 -11.9488914)"
3479,primary,2,55,Avenida 2 de Octubre,yes,"LINESTRING (-77.0821093 -11.9493072, -77.0806428 -11.9488431)"
348,tertiary,2,50,Los Portales,yes,"LINESTRING (-77.07454 -11.9430599, -77.0740254 -11.9429874)"
3480,residential,nan,nan,Naranjos,nan,"LINESTRING (-77.0821093 -11.9493072, -77.0820954 -11.9494041)"
3481,residential,nan,nan,Calle 12,nan,"LINESTRING (-77.0786203 -11.9493468, -77.0794671 -11.9494841)"
3482,residential,nan,nan,Calle 3,nan,"LINESTRING (-77.0786203 -11.9493468, -77.0785272 -11.9499704)"
3483,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0735621 -11.9493585, -77.0737398 -11.9484049)"
3484,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0736878 -11.9493818, -77.0735912 -11.9498417)"
3485,residential,nan,nan,Belen,nan,"LINESTRING (-77.0736878 -11.9493818, -77.0735621 -11.9493585)"
3486,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0766478 -11.9494074, -77.0769328 -11.9477125)"
3487,residential,nan,nan,Naranjos,nan,"LINESTRING (-77.0820954 -11.9494041, -77.0820172 -11.9499377)"
3488,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.0820954 -11.9494041, -77.0806291 -11.94893)"
3489,residential,nan,nan,Calle 2,nan,"LINESTRING (-77.0794671 -11.9494841, -77.0793669 -11.9501016)"
349,residential,nan,nan,La Veracidad,nan,"LINESTRING (-77.07454 -11.9430599, -77.074571 -11.9428995)"
3490,residential,nan,nan,Calle 4,nan,"LINESTRING (-77.0750648 -11.9496491, -77.0751669 -11.9491754)"
3491,residential,nan,nan,Belen,nan,"LINESTRING (-77.0750648 -11.9496491, -77.0736878 -11.9493818)"
3492,residential,nan,nan,Calle Santa Felicia,nan,"LINESTRING (-77.0772951 -11.9497772, -77.0770326 -11.951383)"
3493,residential,nan,nan,Calle 13,nan,"LINESTRING (-77.0772951 -11.9497772, -77.0777644 -11.9498513)"
3494,residential,2,nan,Guanabanas,nan,"LINESTRING (-77.0839938 -11.9498065, -77.0839754 -11.9499274)"
3495,primary,2,55,Avenida 2 de Octubre,yes,"LINESTRING (-77.0839938 -11.9498065, -77.0844508 -11.949952)"
3496,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0735912 -11.9498417, -77.073493 -11.9502945)"
3497,residential,nan,nan,Cabrera,nan,"LINESTRING (-77.0777644 -11.9498513, -77.0775685 -11.9510612)"
3498,residential,nan,nan,Calle 13,nan,"LINESTRING (-77.0777644 -11.9498513, -77.0785272 -11.9499704)"
3499,residential,2,nan,Tumbos,nan,"LINESTRING (-77.0834902 -11.9498744, -77.083402 -11.9503885)"
35,secondary,2,40,Avenida Las Palmeras,yes,"LINESTRING (-77.0687102 -11.966659, -77.0681834 -11.9665849)"
350,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0775551 -11.9435416, -77.0775795 -11.9433868)"
3500,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.0834902 -11.9498744, -77.0820954 -11.9494041)"
3501,residential,nan,nan,Rio Santa,nan,"LINESTRING (-77.0718647 -11.9499276, -77.0708509 -11.9497654)"
3502,residential,nan,nan,Calle 6,nan,"LINESTRING (-77.0718647 -11.9499276, -77.0717818 -11.9503791)"
3503,residential,nan,nan,Naranjos,nan,"LINESTRING (-77.0820172 -11.9499377, -77.0818154 -11.951239)"
3504,primary,2,55,Avenida 2 de Octubre,yes,"LINESTRING (-77.0839754 -11.9499274, -77.0821093 -11.9493072)"
3505,residential,2,nan,Guanabanas,nan,"LINESTRING (-77.0839754 -11.9499274, -77.0839598 -11.9500309)"
3506,residential,nan,nan,Calle 13,nan,"LINESTRING (-77.0785272 -11.9499704, -77.0793669 -11.9501016)"
3507,residential,2,nan,Guanabanas,nan,"LINESTRING (-77.0839598 -11.9500309, -77.0837346 -11.9515205)"
3508,secondary,2,30,Avenida 2 de Octubre,yes,"LINESTRING (-77.0839598 -11.9500309, -77.0834902 -11.9498744)"
3509,residential,nan,nan,nan,nan,"LINESTRING (-77.0754205 -11.9498809, -77.0760938 -11.9499822)"
351,tertiary,2,50,Los Portales,yes,"LINESTRING (-77.0775551 -11.9435416, -77.0770117 -11.9434536)"
3510,residential,nan,nan,nan,nan,"LINESTRING (-77.0754205 -11.9498809, -77.0755551 -11.9492341)"
3511,residential,nan,nan,Rio Santa,nan,"LINESTRING (-77.0731312 -11.9501014, -77.0728862 -11.9500676)"
3512,residential,nan,nan,Calle 13,nan,"LINESTRING (-77.0793669 -11.9501016, -77.0798516 -11.9501782)"
3513,residential,nan,nan,Calle 2,nan,"LINESTRING (-77.0793669 -11.9501016, -77.0791744 -11.951309)"
3514,residential,nan,nan,Calle 4,nan,"LINESTRING (-77.0749636 -11.9501188, -77.0750648 -11.9496491)"
3515,residential,nan,nan,nan,nan,"LINESTRING (-77.0749636 -11.9501188, -77.0735912 -11.9498417)"
3516,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.073403 -11.9501387, -77.0735621 -11.9493585)"
3517,residential,nan,nan,Rio Santa,nan,"LINESTRING (-77.073403 -11.9501387, -77.0732232 -11.9501139)"
3518,residential,nan,50,Calle 1,nan,"LINESTRING (-77.0798516 -11.9501782, -77.0795971 -11.9517769)"
3519,residential,nan,nan,Calle 13,nan,"LINESTRING (-77.0798516 -11.9501782, -77.0803424 -11.9502538)"
352,tertiary,2,60,Los Portales,yes,"LINESTRING (-77.0717231 -11.9426243, -77.0722557 -11.9426707)"
3520,residential,nan,nan,Calle 21,nan,"LINESTRING (-77.0760938 -11.9499822, -77.076011 -11.9505137)"
3521,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0733903 -11.9502268, -77.073403 -11.9501387)"
3522,residential,nan,nan,nan,nan,"LINESTRING (-77.073493 -11.9502945, -77.0733903 -11.9502268)"
3523,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.073493 -11.9502945, -77.0740688 -11.9513509)"
3524,residential,nan,nan,nan,nan,"LINESTRING (-77.0717818 -11.9503791, -77.0722079 -11.950432)"
3525,residential,nan,nan,Calle 6,nan,"LINESTRING (-77.0717818 -11.9503791, -77.0722079 -11.950432)"
3526,residential,nan,nan,Manzanos,nan,"LINESTRING (-77.083402 -11.9503885, -77.0829168 -11.9502292)"
3527,residential,2,nan,Tumbos,nan,"LINESTRING (-77.083402 -11.9503885, -77.0832713 -11.951299)"
3528,residential,nan,nan,nan,nan,"LINESTRING (-77.0753127 -11.9503991, -77.076011 -11.9505137)"
3529,residential,nan,nan,nan,nan,"LINESTRING (-77.0753127 -11.9503991, -77.0754205 -11.9498809)"
353,secondary,2,nan,Avenida Alfredo Mendiola,yes,"LINESTRING (-77.0717231 -11.9426243, -77.0717084 -11.9428056)"
3530,residential,nan,nan,nan,nan,"LINESTRING (-77.0722079 -11.950432, -77.072869 -11.9505135)"
3531,residential,nan,nan,Villa de Sacola,nan,"LINESTRING (-77.072869 -11.9505135, -77.0731312 -11.9501014)"
3532,residential,nan,nan,Calle 21,nan,"LINESTRING (-77.076011 -11.9505137, -77.0759615 -11.9508317)"
3533,residential,nan,nan,Calle 4,nan,"LINESTRING (-77.0748672 -11.9505731, -77.0749636 -11.9501188)"
3534,residential,nan,nan,nan,nan,"LINESTRING (-77.0748672 -11.9505731, -77.073493 -11.9502945)"
3535,residential,nan,nan,nan,nan,"LINESTRING (-77.0752367 -11.9507204, -77.0759615 -11.9508317)"
3536,residential,nan,nan,nan,nan,"LINESTRING (-77.0752367 -11.9507204, -77.0753127 -11.9503991)"
3537,residential,2,nan,nan,nan,"LINESTRING (-77.0850995 -11.9507005, -77.0846424 -11.9509246)"
3538,secondary,2,30,Avenida Canta Callao,yes,"LINESTRING (-77.0850995 -11.9507005, -77.0844108 -11.9501656)"
3539,residential,nan,nan,Calle 21,nan,"LINESTRING (-77.0759615 -11.9508317, -77.0759063 -11.9511854)"
354,residential,nan,nan,La Veracidad,nan,"LINESTRING (-77.074571 -11.9428995, -77.0746536 -11.942366)"
3540,residential,nan,nan,Calle 4,nan,"LINESTRING (-77.0747878 -11.9510109, -77.0748672 -11.9505731)"
3541,residential,nan,nan,Rio Santa,nan,"LINESTRING (-77.0747878 -11.9510109, -77.075157 -11.951058)"
3542,residential,nan,nan,Rio Santa,nan,"LINESTRING (-77.075157 -11.951058, -77.0759063 -11.9511854)"
3543,residential,nan,nan,nan,nan,"LINESTRING (-77.075157 -11.951058, -77.0752367 -11.9507204)"
3544,residential,nan,nan,Cabrera,nan,"LINESTRING (-77.0775685 -11.9510612, -77.0775047 -11.9514555)"
3545,residential,nan,nan,Higos,nan,"LINESTRING (-77.0842614 -11.9510994, -77.084329 -11.9506789)"
3546,residential,2,nan,Laurelis,nan,"LINESTRING (-77.0818154 -11.951239, -77.0827104 -11.9513363)"
3547,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0763616 -11.9512565, -77.0766478 -11.9494074)"
3548,residential,2,nan,nan,nan,"LINESTRING (-77.0832713 -11.951299, -77.0836958 -11.9517854)"
3549,residential,2,nan,Calle 15,nan,"LINESTRING (-77.0765264 -11.9513052, -77.0763577 -11.9512819)"
355,tertiary,2,60,Los Portales,yes,"LINESTRING (-77.074571 -11.9428995, -77.0775795 -11.9433868)"
3550,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0765264 -11.9513052, -77.0764525 -11.9517743)"
3551,residential,nan,nan,Calle 14,nan,"LINESTRING (-77.0791744 -11.951309, -77.0775685 -11.9510612)"
3552,residential,nan,nan,Calle 2,nan,"LINESTRING (-77.0791744 -11.951309, -77.0791111 -11.9517022)"
3553,residential,nan,nan,Rio Santa,nan,"LINESTRING (-77.0740688 -11.9513509, -77.0747878 -11.9510109)"
3554,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0740688 -11.9513509, -77.0740721 -11.9527959)"
3555,residential,nan,nan,Calle 4,nan,"LINESTRING (-77.0747299 -11.9513556, -77.0747878 -11.9510109)"
3556,residential,nan,nan,nan,nan,"LINESTRING (-77.0747299 -11.9513556, -77.0758557 -11.9515277)"
3557,residential,2,nan,Calle 73B,nan,"LINESTRING (-77.0827104 -11.9513363, -77.0829193 -11.9516075)"
3558,residential,2,nan,nan,nan,"LINESTRING (-77.0827104 -11.9513363, -77.0832713 -11.951299)"
3559,residential,2,nan,1 de Diciembre,nan,"LINESTRING (-77.0827104 -11.9513363, -77.0829168 -11.9502292)"
356,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.077747 -11.9434146, -77.0777224 -11.9435615)"
3560,residential,2,nan,Calle 15,nan,"LINESTRING (-77.0770326 -11.951383, -77.0765264 -11.9513052)"
3561,residential,nan,nan,Rio Santa,nan,"LINESTRING (-77.0739787 -11.9513927, -77.0740688 -11.9513509)"
3562,tertiary,2,40,Avenida Santa Elvira,yes,"LINESTRING (-77.0739787 -11.9513927, -77.0733903 -11.9502268)"
3563,residential,2,nan,Calle 15,nan,"LINESTRING (-77.0775047 -11.9514555, -77.0770326 -11.951383)"
3564,residential,nan,nan,Villa de Sacola,nan,"LINESTRING (-77.0717732 -11.9515136, -77.072869 -11.9505135)"
3565,residential,nan,nan,San Lorenzo,nan,"LINESTRING (-77.0717732 -11.9515136, -77.0729496 -11.9526656)"
3566,residential,nan,nan,Calle 21,nan,"LINESTRING (-77.0758557 -11.9515277, -77.0758079 -11.9518498)"
3567,residential,2,nan,Guanabanas,nan,"LINESTRING (-77.0837346 -11.9515205, -77.0836958 -11.9517854)"
3568,residential,2,nan,Mandarinas,nan,"LINESTRING (-77.0807307 -11.9515407, -77.080498 -11.9530985)"
3569,residential,2,nan,Ciruelos,nan,"LINESTRING (-77.0807307 -11.9515407, -77.0802372 -11.9514659)"
357,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0742255 -11.9379205, -77.0727279 -11.9377818)"
3570,residential,2,nan,Duraznos,nan,"LINESTRING (-77.0841859 -11.9515908, -77.0837346 -11.9515205)"
3571,residential,nan,nan,Higos,nan,"LINESTRING (-77.0841859 -11.9515908, -77.0842614 -11.9510994)"
3572,residential,nan,nan,Calle 3,nan,"LINESTRING (-77.078397 -11.9515925, -77.0783189 -11.9520564)"
3573,residential,2,nan,Calle 15,nan,"LINESTRING (-77.078397 -11.9515925, -77.0775047 -11.9514555)"
3574,residential,2,nan,nan,nan,"LINESTRING (-77.0829193 -11.9516075, -77.0826455 -11.9518466)"
3575,residential,2,nan,Calle 73B,nan,"LINESTRING (-77.0829193 -11.9516075, -77.0835187 -11.9522685)"
3576,residential,2,nan,Ciruelos,nan,"LINESTRING (-77.0811865 -11.9516159, -77.0807307 -11.9515407)"
3577,residential,2,nan,Chirimoyas,nan,"LINESTRING (-77.0811865 -11.9516159, -77.0811146 -11.9520854)"
3578,residential,2,nan,Duraznos,nan,"LINESTRING (-77.0846149 -11.9516486, -77.0841859 -11.9515908)"
3579,residential,nan,nan,Pecanas,nan,"LINESTRING (-77.0846149 -11.9516486, -77.0843359 -11.9527829)"
358,tertiary,2,60,Los Portales,yes,"LINESTRING (-77.0775795 -11.9433868, -77.077747 -11.9434146)"
3580,residential,nan,nan,Calle 4,nan,"LINESTRING (-77.0746753 -11.951681, -77.0747299 -11.9513556)"
3581,residential,nan,nan,nan,nan,"LINESTRING (-77.0746753 -11.951681, -77.0758079 -11.9518498)"
3582,residential,2,nan,Calle 15,nan,"LINESTRING (-77.0791111 -11.9517022, -77.078397 -11.9515925)"
3583,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0764525 -11.9517743, -77.0762991 -11.9528304)"
3584,residential,2,nan,Calle 15,nan,"LINESTRING (-77.0795971 -11.9517769, -77.0791111 -11.9517022)"
3585,residential,2,nan,Guanabanas,nan,"LINESTRING (-77.0836958 -11.9517854, -77.0835993 -11.9521757)"
3586,residential,2,nan,Ciruelos,nan,"LINESTRING (-77.0826455 -11.9518466, -77.0811865 -11.9516159)"
3587,residential,2,nan,nan,nan,"LINESTRING (-77.0826455 -11.9518466, -77.0832189 -11.9526071)"
3588,tertiary,2,40,Avenida Rómulo Betancourt,yes,"LINESTRING (-77.0800696 -11.9518495, -77.0801381 -11.9514493)"
3589,residential,2,nan,Calle 15,nan,"LINESTRING (-77.0800696 -11.9518495, -77.0795971 -11.9517769)"
359,secondary,3,60,Avenida Los Próceres de Huandoy,yes,"LINESTRING (-77.0775795 -11.9433868, -77.0776713 -11.9428483)"
3590,residential,nan,nan,Calle 21,nan,"LINESTRING (-77.0758079 -11.9518498, -77.0757758 -11.9520663)"
3591,residential,2,nan,Gorriones,nan,"LINESTRING (-77.0769665 -11.951852, -77.0769042 -11.9523115)"
3592,residential,2,nan,Mirlos,nan,"LINESTRING (-77.0769665 -11.951852, -77.0764525 -11.9517743)"
3593,residential,nan,nan,Calle 3,nan,"LINESTRING (-77.0783189 -11.9520564, -77.0782498 -11.9525245)"
3594,residential,2,nan,Mirlos,nan,"LINESTRING (-77.0783189 -11.9520564, -77.0769665 -11.951852)"
3595,residential,2,nan,Chirimoyas,nan,"LINESTRING (-77.0811146 -11.9520854, -77.0809488 -11.9531674)"
3596,residential,2,nan,Calle 74,nan,"LINESTRING (-77.0815844 -11.9521533, -77.0811146 -11.9520854)"
3597,residential,2,nan,"['Los Norteños', 'Melones']",nan,"LINESTRING (-77.0815844 -11.9521533, -77.082375 -11.9535824)"
3598,residential,2,nan,Calle 22,nan,"LINESTRING (-77.0835993 -11.9521757, -77.0835187 -11.9522685)"
3599,residential,2,nan,Mirlos,nan,"LINESTRING (-77.0795252 -11.9522387, -77.0783189 -11.9520564)"
36,motorway,3,80,Avenida Panamericana Norte,yes,"LINESTRING (-77.0678214 -11.9665298, -77.0671835 -11.9705057)"
360,tertiary,2,45,Avenida A,yes,"LINESTRING (-77.0835574 -11.9621969, -77.0837132 -11.962213)"
3600,residential,2,nan,Golondrinas,nan,"LINESTRING (-77.0795252 -11.9522387, -77.0794483 -11.9527166)"
3601,living_street,1,nan,Calle 74,nan,"LINESTRING (-77.0822838 -11.9522738, -77.0829088 -11.9529713)"
3602,residential,2,nan,Calle 22,nan,"LINESTRING (-77.0835187 -11.9522685, -77.0832907 -11.9525307)"
3603,residential,2,nan,Gorriones,nan,"LINESTRING (-77.0769042 -11.9523115, -77.0768152 -11.9528968)"
3604,residential,nan,nan,Tucanis,nan,"LINESTRING (-77.0769042 -11.9523115, -77.0773703 -11.9523857)"
3605,residential,2,nan,Zorzales,nan,"LINESTRING (-77.0773703 -11.9523857, -77.0771367 -11.9540046)"
3606,residential,nan,nan,Tucanis,nan,"LINESTRING (-77.0773703 -11.9523857, -77.0778336 -11.9524575)"
3607,residential,2,nan,Ruiseñores,nan,"LINESTRING (-77.0778336 -11.9524575, -77.0775689 -11.9540684)"
3608,residential,nan,nan,Tucanis,nan,"LINESTRING (-77.0778336 -11.9524575, -77.0782498 -11.9525245)"
3609,residential,2,30,Cronos,nan,"LINESTRING (-77.0839529 -11.9524738, -77.0835993 -11.9521757)"
361,secondary,2,40,Avenida Canta Callao,yes,"LINESTRING (-77.0835574 -11.9621969, -77.0837405 -11.9610188)"
3610,residential,nan,nan,Higos,nan,"LINESTRING (-77.0839529 -11.9524738, -77.0841859 -11.9515908)"
3611,residential,nan,nan,Azulejos,nan,"LINESTRING (-77.0782498 -11.9525245, -77.0789893 -11.9526422)"
3612,residential,2,nan,Calle 22,nan,"LINESTRING (-77.0832907 -11.9525307, -77.0832189 -11.9526071)"
3613,residential,2,nan,Calle 22,nan,"LINESTRING (-77.0832189 -11.9526071, -77.0829088 -11.9529713)"
3614,residential,2,nan,Perdices,nan,"LINESTRING (-77.0789893 -11.9526422, -77.078866 -11.9534285)"
3615,residential,nan,nan,Azulejos,nan,"LINESTRING (-77.0789893 -11.9526422, -77.0794483 -11.9527166)"
3616,residential,nan,nan,San Lorenzo,nan,"LINESTRING (-77.0732086 -11.9526543, -77.0739599 -11.9527766)"
3617,residential,nan,nan,Rio Santa,nan,"LINESTRING (-77.0732086 -11.9526543, -77.0739787 -11.9513927)"
3618,residential,nan,nan,San Lorenzo,nan,"LINESTRING (-77.0729496 -11.9526656, -77.0732086 -11.9526543)"
3619,residential,2,nan,Golondrinas,nan,"LINESTRING (-77.0794483 -11.9527166, -77.0793592 -11.9532697)"
362,tertiary,2,45,Avenida A,yes,"LINESTRING (-77.0835385 -11.9623212, -77.0829851 -11.9622487)"
3620,residential,nan,nan,San Lorenzo,nan,"LINESTRING (-77.0739599 -11.9527766, -77.0740721 -11.9527959)"
